SNOMEDID,DMD_description
21126911000001103,Chlorpromazine 25mg/5ml oral solution sugar free (A A H Pharmaceuticals Ltd)
21127011000001104,Chlorpromazine 25mg/5ml oral solution sugar free (A A H Pharmaceuticals Ltd)
30136811000001102,Chlorpromazine 25mg/5ml oral solution sugar free (DE Pharmaceuticals)
30136911000001107,Chlorpromazine 25mg/5ml oral solution sugar free (DE Pharmaceuticals)
18952911000001106,Chlorpromazine 25mg/5ml oral solution sugar free (Pinewood Healthcare)
18953011000001103,Chlorpromazine 25mg/5ml oral solution sugar free (Pinewood Healthcare)
21846011000001107,Chlorpromazine 25mg/5ml oral solution sugar free (Waymade Healthcare Plc)
21846111000001108,Chlorpromazine 25mg/5ml oral solution sugar free (Waymade Healthcare Plc)
144011000001107,Chlorpromazine 25mg/5ml syrup (Rosemont Pharmaceuticals Ltd)
2347011000001106,Chlorpromazine 25mg/5ml syrup (Rosemont Pharmaceuticals Ltd)
321367006,Chlorpromazine 50mg tablets
1055411000001105,Chlorpromazine 50mg tablets
1084911000001107,Chlorpromazine 50mg tablets
1137611000001105,Chlorpromazine 50mg tablets
430911000001101,Chlorpromazine 50mg tablets (A A H Pharmaceuticals Ltd)
1559411000001105,Chlorpromazine 50mg tablets (A A H Pharmaceuticals Ltd)
112511000001102,Chlorpromazine 50mg tablets (Alliance Healthcare (Distribution) Ltd)
1562011000001101,Chlorpromazine 50mg tablets (Alliance Healthcare (Distribution) Ltd)
13481511000001101,Chlorpromazine 50mg tablets (Almus Pharmaceuticals Ltd)
13481611000001102,Chlorpromazine 50mg tablets (Almus Pharmaceuticals Ltd)
10391411000001107,Chlorpromazine 50mg tablets (Arrow Generics Ltd)
10391511000001106,Chlorpromazine 50mg tablets (Arrow Generics Ltd)
23819511000001109,Chlorpromazine 50mg tablets (DE Pharmaceuticals)
23819611000001108,Chlorpromazine 50mg tablets (DE Pharmaceuticals)
13221411000001106,Chlorpromazine 50mg tablets (Dowelhurst Ltd)
13221511000001105,Chlorpromazine 50mg tablets (Dowelhurst Ltd)
11015911000001108,Chlorpromazine 50mg tablets (Dr Reddy's Laboratories (UK) Ltd)
11016011000001100,Chlorpromazine 50mg tablets (Dr Reddy's Laboratories (UK) Ltd)
33040611000001105,Chlorpromazine 50mg tablets (Genesis Pharmaceuticals Ltd)
33040711000001101,Chlorpromazine 50mg tablets (Genesis Pharmaceuticals Ltd)
580911000001104,Chlorpromazine 50mg tablets (IVAX Pharmaceuticals UK Ltd)
1561211000001104,Chlorpromazine 50mg tablets (IVAX Pharmaceuticals UK Ltd)
411111000001102,Chlorpromazine 50mg tablets (Kent Pharma (UK) Ltd)
1561511000001101,Chlorpromazine 50mg tablets (Kent Pharma (UK) Ltd)
38831511000001101,Chlorpromazine 50mg tablets (Medihealth (Northern) Ltd)
38831611000001102,Chlorpromazine 50mg tablets (Medihealth (Northern) Ltd)
38638411000001102,Chlorpromazine 50mg tablets (NorthStar Healthcare Unlimited Company)
38638711000001108,Chlorpromazine 50mg tablets (NorthStar Healthcare Unlimited Company)
17856211000001103,Chlorpromazine 50mg tablets (Phoenix Healthcare Distribution Ltd)
17856311000001106,Chlorpromazine 50mg tablets (Phoenix Healthcare Distribution Ltd)
9711000001108,Chlorpromazine 50mg tablets (Ranbaxy (UK) Ltd)
1561711000001106,Chlorpromazine 50mg tablets (Ranbaxy (UK) Ltd)
29787311000001106,Chlorpromazine 50mg tablets (Sigma Pharmaceuticals Plc)
29787411000001104,Chlorpromazine 50mg tablets (Sigma Pharmaceuticals Plc)
206411000001104,Chlorpromazine 50mg tablets (Teva UK Ltd)
1559911000001102,Chlorpromazine 50mg tablets (Teva UK Ltd)
305011000001107,Chlorpromazine 50mg tablets (The Boots Company Plc)
1560411000001109,Chlorpromazine 50mg tablets (The Boots Company Plc)
4819111000001100,Chlorpromazine 50mg tablets (Thornton & Ross Ltd)
4819411000001105,Chlorpromazine 50mg tablets (Thornton & Ross Ltd)
21841811000001106,Chlorpromazine 50mg tablets (Waymade Healthcare Plc)
21841911000001101,Chlorpromazine 50mg tablets (Waymade Healthcare Plc)
989011000001104,Chlorpromazine 50mg/2ml solution for injection ampoules
36138411000001105,Chlorpromazine 50mg/2ml solution for injection ampoules
8342011000001102,Chlorpromazine 50mg/5ml oral solution
8359711000001109,Chlorpromazine 50mg/5ml oral solution
8342411000001106,Chlorpromazine 50mg/5ml oral solution (Special Order)
8342611000001109,Chlorpromazine 50mg/5ml oral solution (Special Order)
8343211000001101,Chlorpromazine 50mg/5ml oral suspension
8359811000001101,Chlorpromazine 50mg/5ml oral suspension
8343711000001108,Chlorpromazine 50mg/5ml oral suspension (Special Order)
8343911000001105,Chlorpromazine 50mg/5ml oral suspension (Special Order)
39385511000001107,Chlorprothixene 15mg tablets
39389311000001104,Chlorprothixene 15mg tablets
23608111000001104,Chlorprothixene 50mg tablets
23611711000001105,Chlorprothixene 50mg tablets
827511000001102,Clopixol 10mg tablets (Lundbeck Ltd)
2463411000001108,Clopixol 10mg tablets (Lundbeck Ltd)
39936411000001102,Clopixol 10mg tablets (Pilsco Ltd)
39936511000001103,Clopixol 10mg tablets (Pilsco Ltd)
14715911000001101,Clopixol 10mg tablets (Sigma Pharmaceuticals Plc)
14716011000001109,Clopixol 10mg tablets (Sigma Pharmaceuticals Plc)
11539311000001101,Clopixol 10mg tablets (Waymade Healthcare Plc)
11539411000001108,Clopixol 10mg tablets (Waymade Healthcare Plc)
37742711000001109,Clopixol 200mg/1ml solution for injection ampoules (CST Pharma Ltd)
37742811000001101,Clopixol 200mg/1ml solution for injection ampoules (CST Pharma Ltd)
618211000001102,Clopixol 25mg tablets (Lundbeck Ltd)
2463311000001101,Clopixol 25mg tablets (Lundbeck Ltd)
18222011000001109,Clopixol 25mg tablets (Necessity Supplies Ltd)
18222111000001105,Clopixol 25mg tablets (Necessity Supplies Ltd)
19869011000001100,Clopixol 2mg tablets (Lexon (UK) Ltd)
19869111000001104,Clopixol 2mg tablets (Lexon (UK) Ltd)
153611000001101,Clopixol 2mg tablets (Lundbeck Ltd)
2463511000001107,Clopixol 2mg tablets (Lundbeck Ltd)
16509311000001106,Clopixol 2mg tablets (Mawdsley-Brooks & Company Ltd)
16511111000001107,Clopixol 2mg tablets (Mawdsley-Brooks & Company Ltd)
14714911000001100,Clopixol 2mg tablets (Sigma Pharmaceuticals Plc)
14715011000001100,Clopixol 2mg tablets (Sigma Pharmaceuticals Plc)
5351411000001105,Clopixol 2mg tablets (Waymade Healthcare Plc)
5351511000001109,Clopixol 2mg tablets (Waymade Healthcare Plc)
4130411000001101,Clopixol Acuphase 100mg/2ml solution for injection ampoules (Lundbeck Ltd)
4130611000001103,Clopixol Acuphase 100mg/2ml solution for injection ampoules (Lundbeck Ltd)
4129911000001100,Clopixol Acuphase 50mg/1ml solution for injection ampoules (Lundbeck Ltd)
4130211000001100,Clopixol Acuphase 50mg/1ml solution for injection ampoules (Lundbeck Ltd)
19680511000001107,Clotiapine 40mg tablets
19725311000001105,Clotiapine 40mg tablets
34801411000001108,Clotiapine 40mg tablets
19680611000001106,Clotiapine 40mg tablets (Imported (South Africa))
19680711000001102,Clotiapine 40mg tablets (Imported (South Africa))
34801511000001107,Clotiapine 40mg tablets (Special Order)
34801611000001106,Clotiapine 40mg tablets (Special Order)
37688311000001108,Clozapine 100mg orodispersible tablets sugar free
37697511000001102,Clozapine 100mg orodispersible tablets sugar free
321574000,Clozapine 100mg tablets
3831511000001100,Clozapine 100mg tablets
3831611000001101,Clozapine 100mg tablets
3831711000001105,Clozapine 100mg tablets
10122111000001109,Clozapine 100mg tablets
16209311000001100,Clozapine 100mg/5ml oral solution
16210711000001106,Clozapine 100mg/5ml oral solution
16209411000001107,Clozapine 100mg/5ml oral solution (Special Order)
16209511000001106,Clozapine 100mg/5ml oral solution (Special Order)
16209611000001105,Clozapine 100mg/5ml oral suspension
16210811000001103,Clozapine 100mg/5ml oral suspension
20582211000001101,Clozapine 100mg/5ml oral suspension
20582311000001109,Clozapine 100mg/5ml oral suspension
16209711000001101,Clozapine 100mg/5ml oral suspension (Special Order)
16209811000001109,Clozapine 100mg/5ml oral suspension (Special Order)
20582511000001103,Clozapine 100mg/5ml oral suspension (Special Order)
20582611000001104,Clozapine 100mg/5ml oral suspension (Special Order)
37687011000001109,Clozapine 12.5mg orodispersible tablets sugar free
37697711000001107,Clozapine 12.5mg orodispersible tablets sugar free
37559411000001105,Clozapine 125mg/5ml solution for injection ampoules
37564211000001102,Clozapine 125mg/5ml solution for injection ampoules
37559511000001109,Clozapine 125mg/5ml solution for injection ampoules (Imported (Netherlands))
37559611000001108,Clozapine 125mg/5ml solution for injection ampoules (Imported (Netherlands))
37688611000001103,Clozapine 200mg orodispersible tablets sugar free
37697811000001104,Clozapine 200mg orodispersible tablets sugar free
15505611000001101,Clozapine 200mg tablets
15506211000001109,Clozapine 200mg tablets
35400811000001104,Clozapine 200mg tablets
37687411000001100,Clozapine 25mg orodispersible tablets sugar free
37697911000001109,Clozapine 25mg orodispersible tablets sugar free
321573006,Clozapine 25mg tablets
3829711000001107,Clozapine 25mg tablets
3829911000001109,Clozapine 25mg tablets
3830011000001104,Clozapine 25mg tablets
10121511000001108,Clozapine 25mg tablets
37687711000001106,Clozapine 50mg orodispersible tablets sugar free
37698011000001106,Clozapine 50mg orodispersible tablets sugar free
418754000,Clozapine 50mg tablets
15498811000001100,Clozapine 50mg tablets
35401011000001101,Clozapine 50mg tablets
15505911000001107,Clozapine 50mg/ml oral suspension sugar free
15506311000001101,Clozapine 50mg/ml oral suspension sugar free
18173511000001106,Clozapine 50mg/ml oral suspension sugar free
18173611000001105,Clozapine 50mg/ml oral suspension sugar free (Special Order)
18173711000001101,Clozapine 50mg/ml oral suspension sugar free (Special Order)
21295211000001109,Clozapine diluent oral solution
21295311000001101,Clozapine diluent oral solution
21295511000001107,Clozapine diluent oral solution (Special Order)
21295611000001106,Clozapine diluent oral solution (Special Order)
3832011000001100,Clozaril 100mg tablets (Mylan)
3832211000001105,Clozaril 100mg tablets (Mylan)
3832611000001107,Clozaril 100mg tablets (Mylan)
3832711000001103,Clozaril 100mg tablets (Mylan)
3830311000001101,Clozaril 25mg tablets (Mylan)
3830711000001102,Clozaril 25mg tablets (Mylan)
3830911000001100,Clozaril 25mg tablets (Mylan)
3831111000001109,Clozaril 25mg tablets (Mylan)
7974011000001109,Denzapine 100mg tablets (Britannia Pharmaceuticals Ltd)
7974111000001105,Denzapine 100mg tablets (Britannia Pharmaceuticals Ltd)
7974211000001104,Denzapine 100mg tablets (Britannia Pharmaceuticals Ltd)
16609311000001102,Denzapine 100mg tablets (Britannia Pharmaceuticals Ltd)
15505711000001105,Denzapine 200mg tablets (Britannia Pharmaceuticals Ltd)
15505811000001102,Denzapine 200mg tablets (Britannia Pharmaceuticals Ltd)
35400911000001109,Denzapine 200mg tablets (Britannia Pharmaceuticals Ltd)
7972911000001104,Denzapine 25mg tablets (Britannia Pharmaceuticals Ltd)
7973011000001107,Denzapine 25mg tablets (Britannia Pharmaceuticals Ltd)
7973111000001108,Denzapine 25mg tablets (Britannia Pharmaceuticals Ltd)
16609411000001109,Denzapine 25mg tablets (Britannia Pharmaceuticals Ltd)
15498911000001105,Denzapine 50mg tablets (Britannia Pharmaceuticals Ltd)
15499011000001101,Denzapine 50mg tablets (Britannia Pharmaceuticals Ltd)
35401111000001100,Denzapine 50mg tablets (Britannia Pharmaceuticals Ltd)
15506011000001104,Denzapine 50mg/ml oral suspension (Britannia Pharmaceuticals Ltd)
15506111000001103,Denzapine 50mg/ml oral suspension (Britannia Pharmaceuticals Ltd)
3679611000001105,Depixol 3mg tablets (Lundbeck Ltd)
3680011000001103,Depixol 3mg tablets (Lundbeck Ltd)
44411000001109,Dolmatil 200mg tablets (Sanofi)
2483811000001107,Dolmatil 200mg tablets (Sanofi)
38129111000001101,Dolmatil 400mg tablets (DE Pharmaceuticals)
38129211000001107,Dolmatil 400mg tablets (DE Pharmaceuticals)
416411000001101,Dolmatil 400mg tablets (Sanofi)
2486511000001101,Dolmatil 400mg tablets (Sanofi)
463911000001104,Dozic 5mg/5ml oral solution (Rosemont Pharmaceuticals Ltd)
2390411000001109,Dozic 5mg/5ml oral solution (Rosemont Pharmaceuticals Ltd)
2390911000001101,Dozic 5mg/5ml oral solution (Rosemont Pharmaceuticals Ltd)
8747611000001108,Droperidol 1mg capsules
8793511000001105,Droperidol 1mg capsules
8747811000001107,Droperidol 1mg capsules (Special Order)
8747911000001102,Droperidol 1mg capsules (Special Order)
15432411000001108,Droperidol 2.5mg/1ml solution for injection ampoules
15432511000001107,Droperidol 2.5mg/1ml solution for injection ampoules
34153711000001101,Droperidol 2.5mg/1ml solution for injection ampoules (Panpharma UK Ltd)
34153811000001109,Droperidol 2.5mg/1ml solution for injection ampoules (Panpharma UK Ltd)
8748711000001103,Droperidol 500microgram capsules
8793611000001109,Droperidol 500microgram capsules
8748911000001101,Droperidol 500microgram capsules (Special Order)
8749111000001106,Droperidol 500microgram capsules (Special Order)
12071911000001101,Droperidol 5mg/5ml oral solution
12084911000001107,Droperidol 5mg/5ml oral solution
12072011000001108,Droperidol 5mg/5ml oral solution (Special Order)
12072111000001109,Droperidol 5mg/5ml oral solution (Special Order)
12071511000001108,Droperidol 5mg/5ml oral suspension
12085011000001107,Droperidol 5mg/5ml oral suspension
12071611000001107,Droperidol 5mg/5ml oral suspension (Special Order)
12071711000001103,Droperidol 5mg/5ml oral suspension (Special Order)
25804311000001105,Ebesque XL 200mg tablets (Ethypharm UK Ltd)
25804511000001104,Ebesque XL 200mg tablets (Ethypharm UK Ltd)
25804911000001106,Ebesque XL 300mg tablets (Ethypharm UK Ltd)
25805111000001107,Ebesque XL 300mg tablets (Ethypharm UK Ltd)
25806011000001102,Ebesque XL 400mg tablets (Ethypharm UK Ltd)
25806211000001107,Ebesque XL 400mg tablets (Ethypharm UK Ltd)
25803211000001100,Ebesque XL 50mg tablets (Ethypharm UK Ltd)
25803511000001102,Ebesque XL 50mg tablets (Ethypharm UK Ltd)
3680311000001100,Fentazin 2mg tablets (Advanz Pharma)
3680411000001107,Fentazin 2mg tablets (Advanz Pharma)
3680911000001104,Fentazin 4mg tablets (Advanz Pharma)
3681111000001108,Fentazin 4mg tablets (Advanz Pharma)
3679511000001106,Flupentixol 3mg tablets
39692411000001106,Flupentixol 3mg tablets
321412006,Fluphenazine 1mg tablets
3685111000001105,Fluphenazine 1mg tablets
16605611000001109,Fluphenazine 1mg tablets
16605711000001100,Fluphenazine 1mg tablets (Special Order)
16605811000001108,Fluphenazine 1mg tablets (Special Order)
321413001,Fluphenazine 2.5mg tablets
3825511000001100,Fluphenazine 2.5mg tablets
321414007,Fluphenazine 5mg tablets
3825911000001107,Fluphenazine 5mg tablets
4083211000001108,Generic Seroquel tablets starter pack
4090811000001103,Generic Seroquel tablets starter pack
271211000001102,Haldol 10mg tablets (Janssen-Cilag Ltd)
2375211000001108,Haldol 10mg tablets (Janssen-Cilag Ltd)
16188111000001108,Haldol 10mg tablets (Lexon (UK) Ltd)
16188311000001105,Haldol 10mg tablets (Lexon (UK) Ltd)
117911000001106,Haldol 2mg/ml oral solution (Janssen-Cilag Ltd)
2387511000001108,Haldol 2mg/ml oral solution (Janssen-Cilag Ltd)
15418611000001100,Haldol 2mg/ml oral solution (Waymade Healthcare Plc)
15418711000001109,Haldol 2mg/ml oral solution (Waymade Healthcare Plc)
152111000001103,Haldol 5mg tablets (Janssen-Cilag Ltd)
2374211000001107,Haldol 5mg tablets (Janssen-Cilag Ltd)
16187811000001100,Haldol 5mg tablets (Lexon (UK) Ltd)
16187911000001105,Haldol 5mg tablets (Lexon (UK) Ltd)
3246911000001106,Haldol 5mg/1ml solution for injection ampoules (Janssen-Cilag Ltd)
3247311000001108,Haldol 5mg/1ml solution for injection ampoules (Janssen-Cilag Ltd)
16188411000001103,Haldol 5mg/1ml solution for injection ampoules (Lexon (UK) Ltd)
16188511000001104,Haldol 5mg/1ml solution for injection ampoules (Lexon (UK) Ltd)
17509311000001107,Haldol 5mg/1ml solution for injection ampoules (Mawdsley-Brooks & Company Ltd)
17509411000001100,Haldol 5mg/1ml solution for injection ampoules (Mawdsley-Brooks & Company Ltd)
35753411000001105,Halkid 200micrograms/ml oral solution (Thame Laboratories Ltd)
35753511000001109,Halkid 200micrograms/ml oral solution (Thame Laboratories Ltd)
321416009,Haloperidol 1.5mg tablets
1027811000001103,Haloperidol 1.5mg tablets
1157311000001104,Haloperidol 1.5mg tablets
1176511000001106,Haloperidol 1.5mg tablets
1252611000001108,Haloperidol 1.5mg tablets
565711000001108,Haloperidol 1.5mg tablets (A A H Pharmaceuticals Ltd)
2372611000001101,Haloperidol 1.5mg tablets (A A H Pharmaceuticals Ltd)
2372711000001105,Haloperidol 1.5mg tablets (A A H Pharmaceuticals Ltd)
434311000001105,Haloperidol 1.5mg tablets (Alliance Healthcare (Distribution) Ltd)
2373311000001101,Haloperidol 1.5mg tablets (Alliance Healthcare (Distribution) Ltd)
2373411000001108,Haloperidol 1.5mg tablets (Alliance Healthcare (Distribution) Ltd)
8434111000001102,Haloperidol 1.5mg tablets (Alliance Healthcare (Distribution) Ltd)
28920111000001109,Haloperidol 1.5mg tablets (Crescent Pharma Ltd)
28920211000001103,Haloperidol 1.5mg tablets (Crescent Pharma Ltd)
13585911000001102,Haloperidol 1.5mg tablets (DE Pharmaceuticals)
13586011000001105,Haloperidol 1.5mg tablets (DE Pharmaceuticals)
24147711000001105,Haloperidol 1.5mg tablets (DE Pharmaceuticals)
884911000001108,Haloperidol 1.5mg tablets (IVAX Pharmaceuticals UK Ltd)
2373111000001103,Haloperidol 1.5mg tablets (IVAX Pharmaceuticals UK Ltd)
568711000001101,Haloperidol 1.5mg tablets (Kent Pharma (UK) Ltd)
2373211000001109,Haloperidol 1.5mg tablets (Kent Pharma (UK) Ltd)
30205311000001108,Haloperidol 1.5mg tablets (Mawdsley-Brooks & Company Ltd)
30205511000001102,Haloperidol 1.5mg tablets (Mawdsley-Brooks & Company Ltd)
38941511000001108,Haloperidol 1.5mg tablets (Medihealth (Northern) Ltd)
38941611000001107,Haloperidol 1.5mg tablets (Medihealth (Northern) Ltd)
29870811000001107,Haloperidol 1.5mg tablets (Sigma Pharmaceuticals Plc)
29870911000001102,Haloperidol 1.5mg tablets (Sigma Pharmaceuticals Plc)
763711000001108,Haloperidol 1.5mg tablets (Teva UK Ltd)
2372811000001102,Haloperidol 1.5mg tablets (Teva UK Ltd)
22030911000001109,Haloperidol 1.5mg tablets (Waymade Healthcare Plc)
22031011000001101,Haloperidol 1.5mg tablets (Waymade Healthcare Plc)
12494911000001100,Haloperidol 1.5mg/5ml oral solution
12504911000001105,Haloperidol 1.5mg/5ml oral solution
12495011000001100,Haloperidol 1.5mg/5ml oral solution (Special Order)
12495111000001104,Haloperidol 1.5mg/5ml oral solution (Special Order)
12490111000001107,Haloperidol 1.5mg/5ml oral suspension
12505011000001105,Haloperidol 1.5mg/5ml oral suspension
12490411000001102,Haloperidol 1.5mg/5ml oral suspension (Special Order)
12490511000001103,Haloperidol 1.5mg/5ml oral suspension (Special Order)
321418005,Haloperidol 10mg tablets
1034611000001106,Haloperidol 10mg tablets
1065111000001105,Haloperidol 10mg tablets
1294311000001102,Haloperidol 10mg tablets
5107511000001100,Haloperidol 10mg tablets
16546411000001102,Haloperidol 10mg tablets
